country_region_code,country_region,sub_region_1,sub_region_2,metro_area,iso_3166_2_code,census_fips_code,place_id,date,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline
AE,United Arab Emirates,,,,,,ChIJvRKrsd9IXj4RpwoIwFYv0zM,22/03/2021,-11,9,-24,-27,-17,7
AE,United Arab Emirates,,,,,,ChIJvRKrsd9IXj4RpwoIwFYv0zM,23/03/2021,-11,8,-23,-28,-17,7
AE,United Arab Emirates,,,,,,ChIJvRKrsd9IXj4RpwoIwFYv0zM,24/03/2021,-10,10,-25,-26,-17,7
AE,United Arab Emirates,,,,,,ChIJvRKrsd9IXj4RpwoIwFYv0zM,25/03/2021,-9,13,-22,-25,-19,8
AE,United Arab Emirates,,,,,,ChIJvRKrsd9IXj4RpwoIwFYv0zM,26/03/2021,-12,9,-23,-26,-10,5
AE,United Arab Emirates,,,,,,ChIJvRKrsd9IXj4RpwoIwFYv0zM,27/03/2021,-8,11,-23,-25,-9,4
AE,United Arab Emirates,,,,,,ChIJvRKrsd9IXj4RpwoIwFYv0zM,28/03/2021,-4,17,-17,-23,-18,6
AE,United Arab Emirates,,,,,,ChIJvRKrsd9IXj4RpwoIwFYv0zM,29/03/2021,-6,14,-20,-25,-19,7
AE,United Arab Emirates,,,,,,ChIJvRKrsd9IXj4RpwoIwFYv0zM,30/03/2021,-6,14,-19,-24,-19,6
AE,United Arab Emirates,,,,,,ChIJvRKrsd9IXj4RpwoIwFYv0zM,31/03/2021,-4,16,-20,-22,-19,6
AE,United Arab Emirates,,,,,,ChIJvRKrsd9IXj4RpwoIwFYv0zM,1/4/2021,-6,16,-19,-22,-18,7
AE,United Arab Emirates,,,,,,ChIJvRKrsd9IXj4RpwoIwFYv0zM,2/4/2021,-9,14,-20,-24,-9,4
AE,United Arab Emirates,,,,,,ChIJvRKrsd9IXj4RpwoIwFYv0zM,3/4/2021,-5,17,-21,-23,-8,3
AE,United Arab Emirates,,,,,,ChIJvRKrsd9IXj4RpwoIwFYv0zM,4/4/2021,1,23,-12,-20,-20,6
AE,United Arab Emirates,,,,,,ChIJvRKrsd9IXj4RpwoIwFYv0zM,5/4/2021,-4,17,-17,-23,-18,6
AE,United Arab Emirates,,,,,,ChIJvRKrsd9IXj4RpwoIwFYv0zM,6/4/2021,-4,16,-16,-24,-18,6
AE,United Arab Emirates,,,,,,ChIJvRKrsd9IXj4RpwoIwFYv0zM,7/4/2021,-4,17,-17,-23,-18,6
AE,United Arab Emirates,,,,,,ChIJvRKrsd9IXj4RpwoIwFYv0zM,8/4/2021,-5,16,-16,-21,-18,7
AE,United Arab Emirates,,,,,,ChIJvRKrsd9IXj4RpwoIwFYv0zM,9/4/2021,-9,14,-18,-24,-8,4
AE,United Arab Emirates,,,,,,ChIJvRKrsd9IXj4RpwoIwFYv0zM,10/4/2021,-5,16,-21,-23,-7,3
AE,United Arab Emirates,,,,,,ChIJvRKrsd9IXj4RpwoIwFYv0zM,11/4/2021,-1,23,-17,-20,-15,5
AE,United Arab Emirates,,,,,,ChIJvRKrsd9IXj4RpwoIwFYv0zM,12/4/2021,-2,30,-24,-23,-15,5
AE,United Arab Emirates,,,,,,ChIJvRKrsd9IXj4RpwoIwFYv0zM,13/04/2021,-21,22,-33,-29,-18,13
AE,United Arab Emirates,,,,,,ChIJvRKrsd9IXj4RpwoIwFYv0zM,14/04/2021,-20,15,-32,-28,-18,13
AE,United Arab Emirates,,,,,,ChIJvRKrsd9IXj4RpwoIwFYv0zM,15/04/2021,-20,12,-30,-28,-17,14
AE,United Arab Emirates,,,,,,ChIJvRKrsd9IXj4RpwoIwFYv0zM,16/04/2021,-25,6,-42,-36,-9,10
AE,United Arab Emirates,,,,,,ChIJvRKrsd9IXj4RpwoIwFYv0zM,17/04/2021,-19,10,-32,-30,-8,10
AE,United Arab Emirates,,,,,,ChIJvRKrsd9IXj4RpwoIwFYv0zM,18/04/2021,-14,18,-23,-25,-15,12
AE,United Arab Emirates,,,,,,ChIJvRKrsd9IXj4RpwoIwFYv0zM,19/04/2021,-17,15,-27,-28,-16,13
AE,United Arab Emirates,,,,,,ChIJvRKrsd9IXj4RpwoIwFYv0zM,20/04/2021,-16,15,-26,-28,-16,13
AE,United Arab Emirates,,,,,,ChIJvRKrsd9IXj4RpwoIwFYv0zM,21/04/2021,-16,15,-28,-27,-16,13
AE,United Arab Emirates,,,,,,ChIJvRKrsd9IXj4RpwoIwFYv0zM,22/04/2021,-17,13,-26,-28,-16,14
AE,United Arab Emirates,,,,,,ChIJvRKrsd9IXj4RpwoIwFYv0zM,23/04/2021,-23,6,-39,-35,-8,10
AE,United Arab Emirates,,,,,,ChIJvRKrsd9IXj4RpwoIwFYv0zM,24/04/2021,-18,9,-31,-28,-7,10
AE,United Arab Emirates,,,,,,ChIJvRKrsd9IXj4RpwoIwFYv0zM,25/04/2021,-12,18,-22,-27,-14,12
AE,United Arab Emirates,,,,,,ChIJvRKrsd9IXj4RpwoIwFYv0zM,26/04/2021,-14,16,-25,-29,-15,13
AE,United Arab Emirates,,,,,,ChIJvRKrsd9IXj4RpwoIwFYv0zM,27/04/2021,-14,17,-26,-30,-15,12
AE,United Arab Emirates,,,,,,ChIJvRKrsd9IXj4RpwoIwFYv0zM,28/04/2021,-13,19,-28,-29,-15,12
AE,United Arab Emirates,,,,,,ChIJvRKrsd9IXj4RpwoIwFYv0zM,29/04/2021,-12,18,-26,-27,-15,13
AE,United Arab Emirates,,,,,,ChIJvRKrsd9IXj4RpwoIwFYv0zM,30/04/2021,-17,14,-38,-33,-6,9
AE,United Arab Emirates,,,,,,ChIJvRKrsd9IXj4RpwoIwFYv0zM,1/5/2021,-11,18,-28,-29,-7,9
AE,United Arab Emirates,,,,,,ChIJvRKrsd9IXj4RpwoIwFYv0zM,2/5/2021,-7,25,-19,-25,-15,12
AE,United Arab Emirates,,,,,,ChIJvRKrsd9IXj4RpwoIwFYv0zM,3/5/2021,-9,23,-26,-27,-15,12
AE,United Arab Emirates,,,,,,ChIJvRKrsd9IXj4RpwoIwFYv0zM,4/5/2021,-10,22,-27,-27,-16,12
AE,United Arab Emirates,,,,,,ChIJvRKrsd9IXj4RpwoIwFYv0zM,5/5/2021,-9,23,-28,-27,-15,12
AE,United Arab Emirates,,,,,,ChIJvRKrsd9IXj4RpwoIwFYv0zM,6/5/2021,-11,20,-28,-27,-16,13
AE,United Arab Emirates,,,,,,ChIJvRKrsd9IXj4RpwoIwFYv0zM,7/5/2021,-16,15,-42,-33,-5,9
AE,United Arab Emirates,,,,,,ChIJvRKrsd9IXj4RpwoIwFYv0zM,8/5/2021,-12,16,-33,-30,-6,9
AE,United Arab Emirates,,,,,,ChIJvRKrsd9IXj4RpwoIwFYv0zM,9/5/2021,-3,27,-23,-25,-14,11
AE,United Arab Emirates,,,,,,ChIJvRKrsd9IXj4RpwoIwFYv0zM,10/5/2021,0,30,-23,-24,-15,10
AE,United Arab Emirates,,,,,,ChIJvRKrsd9IXj4RpwoIwFYv0zM,11/5/2021,6,45,-19,-33,-48,17
AE,United Arab Emirates,,,,,,ChIJvRKrsd9IXj4RpwoIwFYv0zM,12/5/2021,9,57,-15,-34,-58,20
AE,United Arab Emirates,,,,,,ChIJvRKrsd9IXj4RpwoIwFYv0zM,13/05/2021,0,24,20,-31,-69,21
AE,United Arab Emirates,,,,,,ChIJvRKrsd9IXj4RpwoIwFYv0zM,14/05/2021,-4,14,-13,-26,-18,5
AE,United Arab Emirates,,,,,,ChIJvRKrsd9IXj4RpwoIwFYv0zM,15/05/2021,-6,17,-23,-33,-29,10
AE,United Arab Emirates,,,,,,ChIJvRKrsd9IXj4RpwoIwFYv0zM,16/05/2021,-4,24,-23,-24,-11,7
AE,United Arab Emirates,,,,,,ChIJvRKrsd9IXj4RpwoIwFYv0zM,17/05/2021,-6,21,-27,-26,-12,8
AE,United Arab Emirates,,,,,,ChIJvRKrsd9IXj4RpwoIwFYv0zM,18/05/2021,-6,21,-26,-27,-13,8
AE,United Arab Emirates,,,,,,ChIJvRKrsd9IXj4RpwoIwFYv0zM,19/05/2021,-6,20,-28,-28,-12,8
AE,United Arab Emirates,,,,,,ChIJvRKrsd9IXj4RpwoIwFYv0zM,20/05/2021,-5,20,-27,-29,-11,9
AE,United Arab Emirates,,,,,,ChIJvRKrsd9IXj4RpwoIwFYv0zM,21/05/2021,-10,15,-36,-36,-4,8
AE,United Arab Emirates,,,,,,ChIJvRKrsd9IXj4RpwoIwFYv0zM,22/05/2021,-7,17,-33,-30,-2,6
AE,United Arab Emirates,,,,,,ChIJvRKrsd9IXj4RpwoIwFYv0zM,23/05/2021,-4,21,-26,-25,-10,8
AE,United Arab Emirates,,,,,,ChIJvRKrsd9IXj4RpwoIwFYv0zM,24/05/2021,-7,18,-29,-28,-11,8
AE,United Arab Emirates,,,,,,ChIJvRKrsd9IXj4RpwoIwFYv0zM,25/05/2021,-7,19,-28,-28,-11,8
AE,United Arab Emirates,,,,,,ChIJvRKrsd9IXj4RpwoIwFYv0zM,26/05/2021,-5,20,-30,-28,-11,8
AE,United Arab Emirates,,,,,,ChIJvRKrsd9IXj4RpwoIwFYv0zM,27/05/2021,-1,24,-28,-25,-10,8
AE,United Arab Emirates,,,,,,ChIJvRKrsd9IXj4RpwoIwFYv0zM,28/05/2021,-5,20,-38,-30,-3,6
AE,United Arab Emirates,,,,,,ChIJvRKrsd9IXj4RpwoIwFYv0zM,29/05/2021,-1,25,-33,-26,-1,5
AE,United Arab Emirates,,,,,,ChIJvRKrsd9IXj4RpwoIwFYv0zM,30/05/2021,0,28,-26,-24,-8,7
AE,United Arab Emirates,,,,,,ChIJvRKrsd9IXj4RpwoIwFYv0zM,31/05/2021,-2,25,-30,-26,-9,7
AE,United Arab Emirates,,,,,,ChIJvRKrsd9IXj4RpwoIwFYv0zM,1/6/2021,-1,28,-28,-25,-10,7
AE,United Arab Emirates,,,,,,ChIJvRKrsd9IXj4RpwoIwFYv0zM,2/6/2021,-1,27,-30,-26,-10,7
AE,United Arab Emirates,,,,,,ChIJvRKrsd9IXj4RpwoIwFYv0zM,3/6/2021,-1,26,-31,-25,-9,8
AE,United Arab Emirates,,,,,,ChIJvRKrsd9IXj4RpwoIwFYv0zM,4/6/2021,-6,22,-43,-31,-4,7
AE,United Arab Emirates,,,,,,ChIJvRKrsd9IXj4RpwoIwFYv0zM,5/6/2021,-3,24,-36,-28,-1,6
AE,United Arab Emirates,,,,,,ChIJvRKrsd9IXj4RpwoIwFYv0zM,6/6/2021,-1,27,-29,-25,-8,7
AE,United Arab Emirates,,,,,,ChIJvRKrsd9IXj4RpwoIwFYv0zM,7/6/2021,-4,23,-32,-27,-9,8
AE,United Arab Emirates,,,,,,ChIJvRKrsd9IXj4RpwoIwFYv0zM,8/6/2021,-4,24,-31,-27,-10,8
AE,United Arab Emirates,,,,,,ChIJvRKrsd9IXj4RpwoIwFYv0zM,9/6/2021,-3,23,-32,-27,-9,8
AE,United Arab Emirates,,,,,,ChIJvRKrsd9IXj4RpwoIwFYv0zM,10/6/2021,-2,24,-32,-26,-9,8
AE,United Arab Emirates,,,,,,ChIJvRKrsd9IXj4RpwoIwFYv0zM,11/6/2021,-8,19,-43,-33,-5,7
AE,United Arab Emirates,,,,,,ChIJvRKrsd9IXj4RpwoIwFYv0zM,12/6/2021,-6,20,-37,-30,-4,6
AE,United Arab Emirates,,,,,,ChIJvRKrsd9IXj4RpwoIwFYv0zM,13/06/2021,-3,23,-29,-26,-10,7
AE,United Arab Emirates,,,,,,ChIJvRKrsd9IXj4RpwoIwFYv0zM,14/06/2021,-5,22,-32,-28,-11,7
AE,United Arab Emirates,,,,,,ChIJvRKrsd9IXj4RpwoIwFYv0zM,15/06/2021,-6,20,-31,-28,-10,7
AE,United Arab Emirates,,,,,,ChIJvRKrsd9IXj4RpwoIwFYv0zM,16/06/2021,-5,20,-31,-28,-11,7
AE,United Arab Emirates,,,,,,ChIJvRKrsd9IXj4RpwoIwFYv0zM,17/06/2021,-7,18,-33,-29,-12,7
AE,United Arab Emirates,,,,,,ChIJvRKrsd9IXj4RpwoIwFYv0zM,18/06/2021,-12,13,-44,-35,-8,7
AE,United Arab Emirates,,,,,,ChIJvRKrsd9IXj4RpwoIwFYv0zM,19/06/2021,-9,14,-39,-31,-6,5
AE,United Arab Emirates,,,,,,ChIJvRKrsd9IXj4RpwoIwFYv0zM,20/06/2021,-5,20,-31,-27,-12,7
AE,United Arab Emirates,,,,,,ChIJvRKrsd9IXj4RpwoIwFYv0zM,21/06/2021,-8,16,-35,-30,-13,7
AE,United Arab Emirates,,,,,,ChIJvRKrsd9IXj4RpwoIwFYv0zM,22/06/2021,-8,16,-33,-30,-12,7
AE,United Arab Emirates,,,,,,ChIJvRKrsd9IXj4RpwoIwFYv0zM,23/06/2021,-8,16,-35,-29,-12,7
AE,United Arab Emirates,,,,,,ChIJvRKrsd9IXj4RpwoIwFYv0zM,24/06/2021,-6,18,-34,-28,-11,8
AE,United Arab Emirates,,,,,,ChIJvRKrsd9IXj4RpwoIwFYv0zM,25/06/2021,-12,13,-45,-35,-7,7
AE,United Arab Emirates,,,,,,ChIJvRKrsd9IXj4RpwoIwFYv0zM,26/06/2021,-7,16,-38,-30,-4,5
AE,United Arab Emirates,,,,,,ChIJvRKrsd9IXj4RpwoIwFYv0zM,27/06/2021,-3,22,-30,-26,-10,6
AE,United Arab Emirates,,,,,,ChIJvRKrsd9IXj4RpwoIwFYv0zM,28/06/2021,-5,20,-33,-28,-11,6
AE,United Arab Emirates,,,,,,ChIJvRKrsd9IXj4RpwoIwFYv0zM,29/06/2021,-7,18,-34,-29,-12,6
AE,United Arab Emirates,,,,,,ChIJvRKrsd9IXj4RpwoIwFYv0zM,30/06/2021,-4,22,-35,-28,-12,5
AE,United Arab Emirates,,,,,,ChIJvRKrsd9IXj4RpwoIwFYv0zM,1/7/2021,-2,25,-35,-23,-12,7
AE,United Arab Emirates,,,,,,ChIJvRKrsd9IXj4RpwoIwFYv0zM,2/7/2021,-7,19,-46,-29,-6,6
AE,United Arab Emirates,,,,,,ChIJvRKrsd9IXj4RpwoIwFYv0zM,3/7/2021,-4,22,-39,-25,-4,5
AE,United Arab Emirates,,,,,,ChIJvRKrsd9IXj4RpwoIwFYv0zM,4/7/2021,-1,27,-31,-23,-12,6
AE,United Arab Emirates,,,,,,ChIJvRKrsd9IXj4RpwoIwFYv0zM,5/7/2021,-4,23,-34,-26,-12,7
AE,United Arab Emirates,,,,,,ChIJvRKrsd9IXj4RpwoIwFYv0zM,6/7/2021,-4,23,-34,-27,-13,7
AE,United Arab Emirates,,,,,,ChIJvRKrsd9IXj4RpwoIwFYv0zM,7/7/2021,-4,22,-35,-26,-13,7
AE,United Arab Emirates,,,,,,ChIJvRKrsd9IXj4RpwoIwFYv0zM,8/7/2021,-4,22,-35,-26,-13,8
AE,United Arab Emirates,,,,,,ChIJvRKrsd9IXj4RpwoIwFYv0zM,9/7/2021,-10,16,-48,-31,-5,7
AE,United Arab Emirates,,,,,,ChIJvRKrsd9IXj4RpwoIwFYv0zM,10/7/2021,-6,19,-40,-26,-4,5
AE,United Arab Emirates,,,,,,ChIJvRKrsd9IXj4RpwoIwFYv0zM,11/7/2021,-3,23,-33,-25,-13,7
AE,United Arab Emirates,,,,,,ChIJvRKrsd9IXj4RpwoIwFYv0zM,12/7/2021,-6,20,-36,-27,-15,7
AE,United Arab Emirates,,,,,,ChIJvRKrsd9IXj4RpwoIwFYv0zM,13/07/2021,-6,21,-35,-27,-15,7
AE,United Arab Emirates,,,,,,ChIJvRKrsd9IXj4RpwoIwFYv0zM,14/07/2021,-5,22,-37,-27,-14,7
AE,United Arab Emirates,,,,,,ChIJvRKrsd9IXj4RpwoIwFYv0zM,15/07/2021,-6,20,-38,-26,-14,8
AE,United Arab Emirates,,,,,,ChIJvRKrsd9IXj4RpwoIwFYv0zM,16/07/2021,-13,14,-49,-31,-3,7
AE,United Arab Emirates,,,,,,ChIJvRKrsd9IXj4RpwoIwFYv0zM,17/07/2021,-7,16,-38,-27,-3,4
AE,United Arab Emirates,,,,,,ChIJvRKrsd9IXj4RpwoIwFYv0zM,18/07/2021,6,33,-29,-22,-16,5
AE,United Arab Emirates,,,,,,ChIJvRKrsd9IXj4RpwoIwFYv0zM,19/07/2021,2,44,-35,-36,-56,18
AE,United Arab Emirates,,,,,,ChIJvRKrsd9IXj4RpwoIwFYv0zM,20/07/2021,-4,23,-2,-36,-72,20
AE,United Arab Emirates,,,,,,ChIJvRKrsd9IXj4RpwoIwFYv0zM,21/07/2021,-2,23,-3,-40,-68,20
AE,United Arab Emirates,,,,,,ChIJvRKrsd9IXj4RpwoIwFYv0zM,22/07/2021,-12,11,-21,-44,-59,21
AE,United Arab Emirates,,,,,,ChIJvRKrsd9IXj4RpwoIwFYv0zM,23/07/2021,-23,-2,-45,-40,-6,8
AE,United Arab Emirates,,,,,,ChIJvRKrsd9IXj4RpwoIwFYv0zM,24/07/2021,-17,5,-43,-33,-5,6
AE,United Arab Emirates,,,,,,ChIJvRKrsd9IXj4RpwoIwFYv0zM,25/07/2021,-10,14,-34,-29,-14,8
AE,United Arab Emirates,,,,,,ChIJvRKrsd9IXj4RpwoIwFYv0zM,26/07/2021,-11,13,-37,-31,-15,8
AE,United Arab Emirates,,,,,,ChIJvRKrsd9IXj4RpwoIwFYv0zM,27/07/2021,-10,15,-36,-32,-15,7
AE,United Arab Emirates,,,,,,ChIJvRKrsd9IXj4RpwoIwFYv0zM,28/07/2021,-9,15,-37,-31,-14,7
AE,United Arab Emirates,,,,,,ChIJvRKrsd9IXj4RpwoIwFYv0zM,29/07/2021,-10,15,-39,-30,-14,8
AE,United Arab Emirates,,,,,,ChIJvRKrsd9IXj4RpwoIwFYv0zM,30/07/2021,-17,8,-51,-37,-2,7
AE,United Arab Emirates,,,,,,ChIJvRKrsd9IXj4RpwoIwFYv0zM,31/07/2021,-11,13,-44,-30,-3,5
AE,United Arab Emirates,,,,,,ChIJvRKrsd9IXj4RpwoIwFYv0zM,1/8/2021,-5,21,-34,-27,-14,7
AE,United Arab Emirates,,,,,,ChIJvRKrsd9IXj4RpwoIwFYv0zM,2/8/2021,-8,18,-37,-30,-15,7
AE,United Arab Emirates,,,,,,ChIJvRKrsd9IXj4RpwoIwFYv0zM,3/8/2021,-8,18,-36,-30,-15,7
AE,United Arab Emirates,,,,,,ChIJvRKrsd9IXj4RpwoIwFYv0zM,4/8/2021,-8,17,-37,-30,-15,7
AE,United Arab Emirates,,,,,,ChIJvRKrsd9IXj4RpwoIwFYv0zM,5/8/2021,-9,16,-39,-30,-14,8
AE,United Arab Emirates,,,,,,ChIJvRKrsd9IXj4RpwoIwFYv0zM,6/8/2021,-15,10,-51,-35,-4,7
AE,United Arab Emirates,,,,,,ChIJvRKrsd9IXj4RpwoIwFYv0zM,7/8/2021,-11,13,-43,-31,-4,5
AE,United Arab Emirates,,,,,,ChIJvRKrsd9IXj4RpwoIwFYv0zM,8/8/2021,-6,18,-34,-27,-14,7
AE,United Arab Emirates,,,,,,ChIJvRKrsd9IXj4RpwoIwFYv0zM,9/8/2021,-8,16,-38,-29,-15,7
AE,United Arab Emirates,,,,,,ChIJvRKrsd9IXj4RpwoIwFYv0zM,10/8/2021,-8,16,-37,-28,-15,7
AE,United Arab Emirates,,,,,,ChIJvRKrsd9IXj4RpwoIwFYv0zM,11/8/2021,-2,22,-36,-25,-15,5
AE,United Arab Emirates,,,,,,ChIJvRKrsd9IXj4RpwoIwFYv0zM,12/8/2021,-7,21,-36,-41,-55,20
AE,United Arab Emirates,,,,,,ChIJvRKrsd9IXj4RpwoIwFYv0zM,13/08/2021,-17,7,-49,-36,-7,7
AE,United Arab Emirates,,,,,,ChIJvRKrsd9IXj4RpwoIwFYv0zM,14/08/2021,-12,11,-43,-30,-6,5
AE,United Arab Emirates,,,,,,ChIJvRKrsd9IXj4RpwoIwFYv0zM,15/08/2021,-6,18,-35,-25,-14,7
AE,United Arab Emirates,,,,,,ChIJvRKrsd9IXj4RpwoIwFYv0zM,16/08/2021,-9,15,-38,-28,-16,7
AE,United Arab Emirates,,,,,,ChIJvRKrsd9IXj4RpwoIwFYv0zM,17/08/2021,-8,17,-36,-28,-16,7
AE,United Arab Emirates,,,,,,ChIJvRKrsd9IXj4RpwoIwFYv0zM,18/08/2021,-9,16,-36,-28,-15,7
AE,United Arab Emirates,,,,,,ChIJvRKrsd9IXj4RpwoIwFYv0zM,19/08/2021,-9,17,-38,-28,-15,8
AE,United Arab Emirates,,,,,,ChIJvRKrsd9IXj4RpwoIwFYv0zM,20/08/2021,-15,12,-48,-33,-5,7
AE,United Arab Emirates,,,,,,ChIJvRKrsd9IXj4RpwoIwFYv0zM,21/08/2021,-9,14,-39,-28,-8,5
AE,United Arab Emirates,,,,,,ChIJvRKrsd9IXj4RpwoIwFYv0zM,22/08/2021,-6,17,-33,-25,-13,7
AE,United Arab Emirates,,,,,,ChIJvRKrsd9IXj4RpwoIwFYv0zM,23/08/2021,-8,15,-36,-28,-14,7
AE,United Arab Emirates,,,,,,ChIJvRKrsd9IXj4RpwoIwFYv0zM,24/08/2021,-7,16,-34,-27,-14,6
AE,United Arab Emirates,,,,,,ChIJvRKrsd9IXj4RpwoIwFYv0zM,25/08/2021,-5,18,-36,-26,-13,6
AE,United Arab Emirates,,,,,,ChIJvRKrsd9IXj4RpwoIwFYv0zM,26/08/2021,-4,20,-37,-25,-13,7
AE,United Arab Emirates,,,,,,ChIJvRKrsd9IXj4RpwoIwFYv0zM,27/08/2021,-8,16,-47,-31,-5,6
AE,United Arab Emirates,,,,,,ChIJvRKrsd9IXj4RpwoIwFYv0zM,28/08/2021,-4,22,-41,-26,-5,4
AE,United Arab Emirates,,,,,,ChIJvRKrsd9IXj4RpwoIwFYv0zM,29/08/2021,0,26,-32,-22,-12,6
AE,United Arab Emirates,,,,,,ChIJvRKrsd9IXj4RpwoIwFYv0zM,30/08/2021,-3,23,-34,-24,-13,6
AE,United Arab Emirates,,,,,,ChIJvRKrsd9IXj4RpwoIwFYv0zM,31/08/2021,-2,25,-33,-23,-13,5
AE,United Arab Emirates,,,,,,ChIJvRKrsd9IXj4RpwoIwFYv0zM,1/9/2021,0,27,-34,-22,-13,5
AE,United Arab Emirates,,,,,,ChIJvRKrsd9IXj4RpwoIwFYv0zM,2/9/2021,0,26,-34,-22,-12,6
AE,United Arab Emirates,,,,,,ChIJvRKrsd9IXj4RpwoIwFYv0zM,3/9/2021,-4,23,-43,-26,-6,6
AE,United Arab Emirates,,,,,,ChIJvRKrsd9IXj4RpwoIwFYv0zM,4/9/2021,0,27,-37,-23,-6,4
AE,United Arab Emirates,,,,,,ChIJvRKrsd9IXj4RpwoIwFYv0zM,5/9/2021,2,29,-29,-20,-12,5
AE,United Arab Emirates,,,,,,ChIJvRKrsd9IXj4RpwoIwFYv0zM,6/9/2021,-1,25,-33,-22,-13,5
AE,United Arab Emirates,,,,,,ChIJvRKrsd9IXj4RpwoIwFYv0zM,7/9/2021,-2,25,-32,-22,-13,5
AE,United Arab Emirates,,,,,,ChIJvRKrsd9IXj4RpwoIwFYv0zM,8/9/2021,-1,25,-33,-22,-12,5
AE,United Arab Emirates,,,,,,ChIJvRKrsd9IXj4RpwoIwFYv0zM,9/9/2021,0,26,-33,-21,-12,5
AE,United Arab Emirates,,,,,,ChIJvRKrsd9IXj4RpwoIwFYv0zM,10/9/2021,-4,22,-42,-26,-7,6
AE,United Arab Emirates,,,,,,ChIJvRKrsd9IXj4RpwoIwFYv0zM,11/9/2021,-1,25,-35,-22,-6,4
AE,United Arab Emirates,,,,,,ChIJvRKrsd9IXj4RpwoIwFYv0zM,12/9/2021,2,28,-27,-18,-11,5
AE,United Arab Emirates,,,,,,ChIJvRKrsd9IXj4RpwoIwFYv0zM,13/09/2021,-1,24,-30,-21,-12,5
AE,United Arab Emirates,,,,,,ChIJvRKrsd9IXj4RpwoIwFYv0zM,14/09/2021,-1,25,-29,-21,-13,5
AE,United Arab Emirates,,,,,,ChIJvRKrsd9IXj4RpwoIwFYv0zM,15/09/2021,0,26,-31,-20,-12,5
AE,United Arab Emirates,,,,,,ChIJvRKrsd9IXj4RpwoIwFYv0zM,16/09/2021,1,26,-29,-17,-12,5
AE,United Arab Emirates,,,,,,ChIJvRKrsd9IXj4RpwoIwFYv0zM,17/09/2021,-2,24,-39,-23,-8,6
AE,United Arab Emirates,,,,,,ChIJvRKrsd9IXj4RpwoIwFYv0zM,18/09/2021,0,25,-34,-20,-7,4
AE,United Arab Emirates,,,,,,ChIJvRKrsd9IXj4RpwoIwFYv0zM,19/09/2021,2,27,-25,-17,-11,5
AE,United Arab Emirates,,,,,,ChIJvRKrsd9IXj4RpwoIwFYv0zM,20/09/2021,-1,24,-29,-18,-11,5
AE,United Arab Emirates,,,,,,ChIJvRKrsd9IXj4RpwoIwFYv0zM,21/09/2021,-1,24,-27,-19,-11,5
AE,United Arab Emirates,,,,,,ChIJvRKrsd9IXj4RpwoIwFYv0zM,22/09/2021,0,24,-28,-18,-8,5
AE,United Arab Emirates,,,,,,ChIJvRKrsd9IXj4RpwoIwFYv0zM,23/09/2021,2,26,-24,-15,-8,5
AE,United Arab Emirates,,,,,,ChIJvRKrsd9IXj4RpwoIwFYv0zM,24/09/2021,-1,22,-35,-20,-5,5
AE,United Arab Emirates,,,,,,ChIJvRKrsd9IXj4RpwoIwFYv0zM,25/09/2021,1,25,-31,-16,-4,4
AE,United Arab Emirates,,,,,,ChIJvRKrsd9IXj4RpwoIwFYv0zM,26/09/2021,4,29,-24,-13,-7,4
AE,United Arab Emirates,,,,,,ChIJvRKrsd9IXj4RpwoIwFYv0zM,27/09/2021,3,28,-26,-15,-8,4
AE,United Arab Emirates,,,,,,ChIJvRKrsd9IXj4RpwoIwFYv0zM,28/09/2021,3,29,-26,-15,-8,4
AE,United Arab Emirates,,,,,,ChIJvRKrsd9IXj4RpwoIwFYv0zM,29/09/2021,5,31,-27,-14,-8,4
AE,United Arab Emirates,,,,,,ChIJvRKrsd9IXj4RpwoIwFYv0zM,30/09/2021,7,32,-25,-9,-7,4
AE,United Arab Emirates,,,,,,ChIJvRKrsd9IXj4RpwoIwFYv0zM,1/10/2021,6,32,-30,-9,-4,4
AE,United Arab Emirates,,,,,,ChIJvRKrsd9IXj4RpwoIwFYv0zM,2/10/2021,8,36,-28,-8,-4,3
AE,United Arab Emirates,,,,,,ChIJvRKrsd9IXj4RpwoIwFYv0zM,3/10/2021,10,38,-20,-6,-6,4
AE,United Arab Emirates,,,,,,ChIJvRKrsd9IXj4RpwoIwFYv0zM,4/10/2021,7,34,-22,-9,-8,4
AE,United Arab Emirates,,,,,,ChIJvRKrsd9IXj4RpwoIwFYv0zM,5/10/2021,6,34,-22,-9,-8,4
AE,United Arab Emirates,,,,,,ChIJvRKrsd9IXj4RpwoIwFYv0zM,6/10/2021,7,34,-23,-9,-6,4
AE,United Arab Emirates,,,,,,ChIJvRKrsd9IXj4RpwoIwFYv0zM,7/10/2021,8,33,-20,-6,-6,4
AE,United Arab Emirates,,,,,,ChIJvRKrsd9IXj4RpwoIwFYv0zM,8/10/2021,6,32,-25,-6,-5,4
AE,United Arab Emirates,,,,,,ChIJvRKrsd9IXj4RpwoIwFYv0zM,9/10/2021,8,34,-25,-6,-4,3
AE,United Arab Emirates,,,,,,ChIJvRKrsd9IXj4RpwoIwFYv0zM,10/10/2021,10,37,-18,-3,-5,4
AE,United Arab Emirates,,,,,,ChIJvRKrsd9IXj4RpwoIwFYv0zM,11/10/2021,7,34,-19,-5,-5,4
